id,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name,source
275.0,News Editors,Report: Unethical trans-human experiments at Wuhan Institute of Virology go beyond gene therapies and gain-of-function research,"Unethical trans-humanist experiments, including the creation of chimeras and interspecies hybrids, have been conducted at the Wuhan Institute of Virology (WIV), with the purported goal of achieving biological super-intelligence for population control and glob…",https://www.naturalnews.com/2024-04-07-unethical-trans-human-experiments-at-wuhan-institute.html,https://www.naturalnews.com/wp-content/uploads/sites/91/2024/04/Incineration-Ovens-China-Wuhan-corpses.jpg,2024-04-07T06:00:00Z,"Unethical trans-humanist experiments, including the creation of chimeras and interspecies hybrids, have been conducted at the Wuhan Institute of Virology (WIV), with the purported goal of achieving b… [+3219 chars]",,Naturalnews.com,
276.0,Rebecca Dyer,Rare Genetic Variants Are Curiously Connected With Being Left-Handed,A new study has associated rare variants of specific genes with the development of left-handedness in humans.,https://www.sciencealert.com/rare-genetic-variants-are-curiously-connected-with-being-left-handed,https://www.sciencealert.com/images/2023/06/handextendstobrightlights.jpg,2024-04-02T15:03:26Z,"A new study has associated rare variants of specific genes with the development of left-handedness in humans.
Learning how these variations make left-handers different in other ways could help solve… [+4537 chars]",,ScienceAlert,
277.0,Sounak Sengupta,Something’s Killing Me Season 2 Streaming: Watch & Stream Online via HBO Max,"Something’s Killing Me Season 2 is an investigative medical documentary series. It explores confusing and puzzling medical cases that sometimes turn fatal. It is hosted by BD Wong, who even though he is not a real doctor, played Dr George Huang on SVU’s Law a…",https://www.comingsoon.net/guides/news/1531113-somethings-killing-me-season-2-streaming-watch-stream-online-via-hbo-max,"https://www.comingsoon.net/wp-content/uploads/sites/3/2024/02/Untitled-design-88-2.jpg?resize=1200,630",2024-03-07T10:04:34Z,"Somethings Killing Me Season 2 is an investigative medical documentary series. It explores confusing and puzzling medical cases that sometimes turn fatal. It is hosted by BD Wong, who even though he … [+4147 chars]",,ComingSoon.net,
278.0,,[Removed],[Removed],https://removed.com,,1970-01-01T00:00:00Z,[Removed],,[Removed],
279.0,New York Times,"To Live Past 100, Mangia a Lot Less: Italian Expert's Ideas on Aging...",Most members of the band subscribed to a live-fast-die-young lifestyle. But as they partook in the drinking and drugging endemic,https://dnyuz.com/2024/03/25/to-live-past-100-mangia-a-lot-less-italian-experts-ideas-on-aging/,https://dnyuz.com/wp-content/uploads/2024/03/To-Live-Past-100-Mangia-a-Lot-Less-Italian-Experts.jpg,2024-03-25T11:01:36Z,"Most members of the band subscribed to a live-fast-die-young lifestyle. But as they partook in the drinking and drugging endemic to the 1990s grunge scene after shows at the Whiskey a Go Go, Roxy and… [+8535 chars]",,Dnyuz.com,
280.0,Peter Attia,Removing race as a risk factor for cardiovascular disease?,"The AHA has announced a new “race-free” assessment tool, but eliminating this variable carries the potential to increase – rather than decrease – racial disparities in healthcare
The post Removing race as a risk factor for cardiovascular disease? appeared fir…",https://peterattiamd.com/?p=24735,https://peterattiamd.com/wp-content/uploads/2024/03/Social-WP-Twitter-Post-83-1024x576.png,2024-03-09T12:00:26Z,"Race has a complex and troubled history. There is no question that the concept of race has been used for millennia to justify all manner of atrocities, a practice which tragically continues to this d… [+11189 chars]",,Peterattiamd.com,
281.0,Sahana Sitaraman,Scientists just discovered a new way cells control their genes — it's called 'backtracking',"Scientists have discovered that, when a DNA-reading enzyme moves backwards along a gene, it may do so to help control when the gene is turned on.",https://www.livescience.com/health/genetics/scientists-just-discovered-a-new-way-cells-control-their-genes-its-called-backtracking,https://cdn.mos.cms.futurecdn.net/PwgoniQusNVfCKjKLTTmGG-1200-80.jpg,2024-03-21T12:00:18Z,"The human body's roughly 30 trillion cells
 don't need all of their genes switched on at once. Instead, cells tightly control the activity of their genes — and recently, scientists uncovered a previ… [+5386 chars]",,Live Science,
282.0,,[Removed],[Removed],https://removed.com,,1970-01-01T00:00:00Z,[Removed],,[Removed],
283.0,Mac Slavo,Researchers Warn Of Blood Transfusions With “Vaccinated” Blood,"Japanese researchers have started to warn the public of getting blood transfusions from ""vaccinated"" blood. On Friday, the researchers published a pre-print paper that warned about the risks associated with using blood from COVID-19-vaccinated people for bloo…",https://www.shtfplan.com/headline-news/researchers-warn-of-blood-transfusions-with-vaccinated-blood,,2024-03-20T20:00:43Z,"Japanese researchers have started to warn the public of getting blood transfusions from “vaccinated” blood. On Friday, the researchers published a pre-print paper that warned about the risks associat… [+2103 chars]",,Shtfplan.com,
284.0,Rebecca Saltzman,Family Tours in the Kingdom of the Sick: Into the Tunnel of Uncertainty,"When COVID struck Rebecca Saltzman’s family, the virus unmasked a life-changing discovery: her husband and two of their kids had genetic heart disease. The kind where people drop dead. As their healthy wife and mother, Saltzman had a new role too—guiding her …",https://www.mcsweeneys.net/articles/into-the-tunnel-of-uncertainty,http://edge.mcsw.net/mcsweeneys/j9x6keqglbdx0kfkj0jzj7997f5k,2024-03-18T13:00:00Z,"When COVID struck Rebecca Saltzman’s family, the virus unmasked a life-changing discovery: her husband and two of their kids had genetic heart disease. The kind where people drop dead. As their healt… [+6717 chars]",,Mcsweeneys.net,
285.0,Lance D Johnson,Experimental gene therapies and gain-of-function research is just the beginning of trans-human experiments,"During the planning stages of COVID-19, several unethical experiments took place at the Wuhan Institute of Virology, (WIV), but some of these nefarious, transhumanist experiments are not getting the attention they deserve. The bat harvesting, the coronavirus …",https://www.naturalnews.com/2024-03-29-gene-therapies-gain-of-function-transhuman-experiments.html,https://www.naturalnews.com/wp-content/uploads/sites/91/2024/03/genome.jpg,2024-03-29T06:00:00Z,"During the planning stages of COVID-19, several unethical experiments took place at the Wuhan Institute of Virology, (WIV), but some of these nefarious, transhumanist experiments are not getting the … [+4928 chars]",,Naturalnews.com,
286.0,PTI,The next pandemic? It's already here for Earth's wildlife,"The highly pathogenic strain of avian influenza H5N1 (HPAI H5N1), otherwise known as bird flu, has killed millions of birds and unknown numbers of mammals, particularly during the past three years.",https://economictimes.indiatimes.com/news/international/world-news/the-next-pandemic-its-already-here-for-earths-wildlife/articleshow/108422467.cms,"https://img.etimg.com/thumb/msid-108422898,width-1200,height-630,imgsize-867406,overlay-economictimes/photo.jpg",2024-03-12T05:16:24Z,I am a conservation biologist who studies emerging infectious diseases. When people ask me what I think the next pandemic will be I often say that we are in the midst of one - it's just afflicting a … [+5778 chars],the-times-of-india,The Times of India,
287.0,Alexa Gagosz,"Agent Orange exposure damages the brain in ways similar to Alzheimer’s disease, new study says",The long-term impact of Agent Orange exposure on the brain has been a mystery. A new study at Brown University reveals a link between the herbicide and certain aging-associated diseases.,https://www.bostonglobe.com/2024/03/11/metro/agent-orange-exposure-damages-the-brain-in-ways-similar-to-alzheimers-disease-new-study-says/,https://bostonglobe-prod.cdn.arcpublishing.com/resizer/H81mT5mBlYWIznKlTPH2ql9lX18=/506x0/cloudfront-us-east-1.images.arcpublishing.com/bostonglobe/FZZ7WDH4XII6HBWC77RAAFM26Y.jpg,2024-03-11T10:00:00Z,"In the decades since the war ended, studies have shown that exposure to Agent Orange, a synthetic defoliating herbicide, was associated with an increased risk of certain cancers, diabetes, and cardio… [+5414 chars]",,The Boston Globe,
288.0,Nicoletta Lanese,Lab-grown 'minibrains' help reveal why traumatic brain injury raises dementia risk,Miniature models of the brain are helping scientists study the cellular damage inflicted by traumatic brain injuries.,https://www.livescience.com/health/neuroscience/lab-grown-minibrains-help-reveal-why-traumatic-brain-injury-raises-dementia-risk,https://cdn.mos.cms.futurecdn.net/6X44vEdKhxLzjwycMu9nym-1200-80.jpg,2024-04-07T11:00:01Z,"Minibrains grown in the lab may help explain why concussions and other traumatic brain injuries (TBIs) raise people's risk of dementia.
In a new study, published Thursday (April 4) in the journal Ce… [+4347 chars]",,Live Science,
289.0,,"In our cellular 'glue,' scientists find answers about heart attacks, strokes, more",Doctors may be able to leverage the new insights to identify patients at greatest risk of having atherosclerotic plaques break free and cause heart attacks or strokes.,https://www.sciencedaily.com/releases/2024/03/240311145833.htm,https://www.sciencedaily.com/images/scidaily-icon.png,2024-03-11T18:58:33Z,"University of Virginia School of Medicine scientists have found important answers about strokes, heart attacks and cardiovascular diseases by probing the biological glue our bodies create to protect … [+2842 chars]",,Science Daily,
290.0,Pandora Dewan,Scientists Identify the Three Main Risk Factors for Brain Aging,The research opens the door to potential prevention strategies for dementia and other neurodegenerative diseases.,https://www.newsweek.com/scientists-identify-main-risk-factor-brain-aging-dementia-1883769,https://d.newsweek.com/en/full/2368415/elderly-brain-health.jpg,2024-03-27T10:00:07Z,"What causes our brains to age?
While some degree of brain aging is inevitable, the extent to which our brains degrade over time can be influenced by a range of internal and external factors.
Resear… [+4038 chars]",newsweek,Newsweek,
291.0,SurvivalBlog Contributor,"Rethinking Food Storage – Part 2, by Anita Bailey","(Continued from Part 1. This concludes the article.) Although these genetic modifications are generally considered safe to consume, there is scant long-term research on the effects on human digestive function or other bodily processes. We just don’t know. Peo…",https://survivalblog.com/2024/04/03/rethinking-food-storage-part-2-anita-bailey/,https://survivalblog.com/wp-content/uploads/2022/02/Pantry-Main.png,2024-03-30T14:41:34Z,"(Continued from Part 1. This concludes the article.)
Although these genetic modifications are generally considered safe to consume, there is scant long-term research on the effects on human digestiv… [+12229 chars]",,Survivalblog.com,
292.0,"Antonia Kotseva, Krassen Nikolov",Bulgarians exposed to rare diseases health risks by bureaucracy [Advocacy Lab Content],"Bulgaria's lack of a comprehensive strategy for rare diseases now poses a serious risk to patient health. Insufficient screening has left Bulgarians with rare diseases diagnosed late, or not at all, while fewer orphan drugs are available on average.",https://www.euractiv.com/section/health-consumers/news/bulgarians-exposed-to-rare-diseases-health-risks-by-bureaucracy/,https://www.euractiv.com/wp-content/uploads/sites/2/2024/03/shutterstock_756654115-1-800x450.jpg,2024-03-10T12:48:33Z,Bulgaria’s lack of a comprehensive strategy for rare diseases now poses a serious risk to patient health. Administrative obstacles and insufficient screening programmes have left Bulgarians with rare… [+4255 chars],,EURACTIV,
293.0,"Mehb Khoja, Forbes Councils Member, 
 Mehb Khoja, Forbes Councils Member
 https://www.forbes.com/sites/forbesfinancecouncil/people/mehbkhoja/",GLP-1s Vs. Gene Therapy: The New Drugs Making Waves In Self-Insurance,These two categories of pharmaceutical drugs are causing an alarming increase in costs for stop-loss insurance and reinsurance stakeholders.,https://www.forbes.com/sites/forbesfinancecouncil/2024/04/02/glp-1s-vs-gene-therapy-the-new-drugs-making-waves-in-self-insurance/,https://imageio.forbes.com/specials-images/imageserve/660b2874a80273420d7b3229/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-04-02T11:00:00Z,"Mehb is Chief Actuary at BCS Financial, and a Fellow of the Society of Actuaries.
getty
Ask anyone about the top buzzwords in the self-funded industry right now, and they will surely mention GLP-1s… [+4188 chars]",,Forbes,
